pub,pubLabel
http://rdfh.ch/0112/p3Dv7JN8S2mvnttoLzfiCQ,pub_Roud Gustave_Sur le Diégo de C. F. Landry_La_Guilde_du_Livre_1938-06
http://rdfh.ch/0112/QCv9zJlUTRWj96dBhjsRnw,pub_Roud Gustave_Deux fragments d'un hommage à C. F. Ramuz _Suisse_romande_1938-06-01
http://rdfh.ch/0112/8sslt2lpSYWooI3VEylsKQ,pub_Roud Gustave_Création d'une rose_Illustré_1938-07-21
http://rdfh.ch/0112/gPsB53afTd-kb3MAMdjh1w,"pub_Roud Gustave_Le chargeur de gerbes, Le faucheur_Illustré_1938-08-11"
http://rdfh.ch/0112/u2H6zXRIQi2XunZlSv5Wfw,"pub_Roud Gustave_Le faucheur, Le chargeur de gerbes_Illustré_1938-08-11"
http://rdfh.ch/0112/Ivp7eWpGRBWKe-BfmYKoZQ,pub_Roud Gustave_D’un carnet d’été. Moulin de Lussery_Suisse_romande_1938-09-15
http://rdfh.ch/0112/JUGLgAbpSBO9-0CU3QvRHw,pub_Roud Gustave_Architectures_Illustré_1938-10-06
http://rdfh.ch/0112/Ipn8xe42S3uI3C08oeqZ2Q,pub_Roud Gustave_Appel d'hiver _Suisse_romande_1939-02
http://rdfh.ch/0112/WRysn-24SqaOPPCF3S7QmQ,pub_Roud Gustave_Les Élégies romaines de Goethe traduites par J.-P. Samson _Suisse_romande_1939-02
http://rdfh.ch/0112/LRf4nDqCRSK085wjOYYvTw,pub_Roud Gustave_Bûcheron de mars_La_Guilde_du_Livre_1939-03
http://rdfh.ch/0112/6SYOxvlYTFyhkA5FaFpvsg,pub_Roud Gustave_Fin d'hiver au Jorat_Lectures_du_foyer_1939-03-11
http://rdfh.ch/0112/ku3hUiFgT8q2kQlEPNIurA,pub_Roud Gustave_Une femme…_Le_Radio_1939-04-14
http://rdfh.ch/0112/2_5mDB2yRgO_pHi401TrXQ,pub_Roud Gustave_C'est la saison des foins sur les coteaux du Jorat_Lectures_du_foyer_1939-06-24
http://rdfh.ch/0112/j0fW7FHMQEORIyhFHkeboA,pub_Roud Gustave_Sommeil_Feuille_centrale_de_Zofingue_1939-06
http://rdfh.ch/0112/nrUdn970SVGQNdh_XBdOCw,pub_Roud Gustave_Les Droits de la poésie_La_Guilde_du_Livre_1939-10
http://rdfh.ch/0112/A7MczHD4RBijFU-0SqZm3g,"pub_Roud Gustave_Dragon, Fernand Cherpillod, Escadron 4_La_Guilde_du_Livre_1939-10"
http://rdfh.ch/0112/bJrmfOFBRNeAKPXRH41KzQ,pub_Roud Gustave_Pages d'extrême-automne_Suisse_romande_1939-12
http://rdfh.ch/0112/DW5gym5iQqWrligaNJiRLA,pub_Roud Gustave_D'une certaine pureté_La_Guilde_du_Livre_1940-01
http://rdfh.ch/0112/vLCazQ0rSNCiwONhugL3YQ,pub_Roud Gustave_Soirées au village_Lectures_du_foyer_1940-01
http://rdfh.ch/0112/9xAhefgfRQeNAOpXZSgH0w,pub_Roud Gustave_D'une certaine pureté_La_Guilde_du_Livre_1940-01
http://rdfh.ch/0112/ZoL6PIrhQHSKgkUezzQd8g,pub_Roud Gustave_Dictées_La_Guilde_du_Livre_1940-07
http://rdfh.ch/0112/giG6_DusS6y9OJT9Q8nsMw,pub_Roud Gustave_Dragon_Formes_et_couleurs_1940-08
http://rdfh.ch/0112/F46s7B3zSUu2JDDP-RZD3w,pub_Roud Gustave_Extrême automne_La_Guilde_du_Livre_1940-11
http://rdfh.ch/0112/sQi-tKPeQki9Lqd7RfzNxw,pub_Roud Gustave_Lutteurs_Illustré_1940-11-21
http://rdfh.ch/0112/o2Z8aP2LQq--ZnAp3zl32A,pub_Roud Gustave_Présences à Port-des-Prés_Feuille_centrale_de_Zofingue_1941-04
http://rdfh.ch/0112/hnpgqz2XS0i7kxCVUHAVeA,pub_Roud Gustave_Air de la solitude_La_Guilde_du_Livre_1941-04
http://rdfh.ch/0112/iQiULRduR6qpyoYOMnYJQQ,pub_Roud Gustave_Fragment d'un Hommage à C. F. Ramuz_Pages_1941-05
http://rdfh.ch/0112/xtwNfZGTTpifTbgWDXPssg,pub_Roud Gustave_Fragment d une réponse à C. F. Ramuz_La_Guilde_du_Livre_1941-08
http://rdfh.ch/0112/7NGk2BNkRYmUeuy697cNDw,pub_Roud Gustave_Réponse de Monsieur Gustave Roud_Feuille_centrale_de_Zofingue_1941-08
http://rdfh.ch/0112/6cU7MlhETKKYlvs_-M8sUA,pub_Roud Gustave_Hommage Toute-puissance de la poésie (Scène)_Feuille_centrale_de_Zofingue_1941-08
http://rdfh.ch/0112/JVbr7gPxT4-9S8g3WvcNCg,pub_Roud Gustave_Dictée_Pages_1941-10
http://rdfh.ch/0112/OXLofRkPRCKOcLrEy6DZ8w,pub_Roud Gustave_Deux moments d'une quête_Suisse_contemporaine_1941-11
http://rdfh.ch/0112/CVItHS9MRLyIW_DGrFqlgg,pub_Roud Gustave_Rimbaud_La_Guilde_du_Livre_1941-12
http://rdfh.ch/0112/9wQ72lxhStqEZOSu_ZlATg,pub_Roud Gustave_Seuil de l'hiver_Illustré_1941-12-18
http://rdfh.ch/0112/ml6EP21mRqqSOWLiiUHBMQ,pub_Roud Gustave_Les jardins morts…_La_Semaine_de_la_femme_1942-01-03
http://rdfh.ch/0112/dQ3VUg2PR7WSQf3KxDZw6w,pub_Roud Gustave_En cinquante lignes_La_Semaine_de_la_femme_1942-01-03
http://rdfh.ch/0112/5lZmyW_XRDiPATPsvFY67w,"pub_Roud Gustave_Après la mort de Sophie, Novalis…_La_Semaine_de_la_femme_1942-01-31"
http://rdfh.ch/0112/w4Vj1hTPTCamfjvAqxVutQ,pub_Roud Gustave_Poésie_La_Semaine_de_la_femme_1942-02-28
http://rdfh.ch/0112/0CXfXu0bRHm7qKrEHyYF2w,"pub_Roud Gustave_Sans nul doute, le jour où elles paraîtront…_La_Semaine_de_la_femme_1942-04-11"
http://rdfh.ch/0112/4MgZBJ1AQCW8ehny3Xi_gQ,"pub_Roud Gustave_[Robert Eicher guidant un atelage de deux cheveaux], [Un semeur]_Le_Sillon_Romand_1942-05-15"
http://rdfh.ch/0112/72t9iIlgSSe1Rlx9zB43UA,pub_Roud Gustave_Pont de mai_La_Semaine_de_la_femme_1942-05-16
http://rdfh.ch/0112/Sjl6lFyYSUSl1UU5lhRILw,pub_Roud Gustave_Pigeon_La_Guilde_du_Livre_1942-06
http://rdfh.ch/0112/mIY4k9MxTb-x4NzB_bFuXw,pub_Roud Gustave_Halte en juin_La_Semaine_de_la_femme_1942-06-13
http://rdfh.ch/0112/7_43Glw0SjusMbNEiJaE0A,pub_Roud Gustave_Quand les chevaux ne sont plus utiles aux travaux des champs_Lectures_du_foyer_1942-07
http://rdfh.ch/0112/JcNgm0DVSrmzQqRc6jCS9g,pub_Roud Gustave_Le peintre Steven-Paul Robert_Suisse_contemporaine_1942-07
http://rdfh.ch/0112/X7tijrLFQnu7ktZ3_2v4EQ,pub_Roud Gustave_L’amour des fleurs_La_Semaine_de_la_femme_1942-07-22
http://rdfh.ch/0112/qS9xZPdFT2mI-y9pR18bhg,pub_Roud Gustave_Moissons_La_Semaine_de_la_femme_1942-08-15
http://rdfh.ch/0112/STQhgSf6SJCfvjE-erEHnQ,pub_Roud Gustave_Pouvoirs d'une prairie_La_Guilde_du_Livre_1942-10
http://rdfh.ch/0112/sjidRZ43QZK3w5R5hgRb1g,pub_Roud Gustave_Labour_La_Semaine_de_la_femme_1942-11-07
http://rdfh.ch/0112/8_ZNxMZCToGDy85au8vqkA,pub_Roud Gustave_Œuvres d'Auberjonois à Winterthour_Gazette_de_Lausanne_1942-12-15
http://rdfh.ch/0112/LBvQ-dGGT7WRPNENjgm-mg,pub_Roud Gustave_Richard Hartmann _Suisse_contemporaine_1943-02
http://rdfh.ch/0112/ksB3qITKQkqAax4nsX6eoA,pub_Roud Gustave_Mémoire_La_Guilde_du_Livre_1943-02
http://rdfh.ch/0112/1jhxvk7rTcCDsVGKiMp2vA,pub_Roud Gustave_Bain d'un faucheur_Cahiers_du_Sud_1943-04
http://rdfh.ch/0112/hbq6-IZDRracvX7bBnpBTw,pub_Roud Gustave_[sans titre]_Joie_1943-04
http://rdfh.ch/0112/3XmcElMST3GRiskNdwChTg,pub_Roud Gustave_Semeur d'avril_La_Semaine_de_la_femme_1943-04-03
http://rdfh.ch/0112/EcAjZF_hTLmkN6-70_mAAg,pub_Roud Gustave_Trois feuillets d'un printemps perdu_Joie._Journal_pour_les_étudiants_de_la_Suisse_romande_1943-05
http://rdfh.ch/0112/c0gp0elQTdmw9c_cE26eJw,pub_Roud Gustave_Présences à Port-des-Prés_La_Guilde_du_Livre_1943-09
http://rdfh.ch/0112/JF2HvF-1SCW0P46IaMPBcA,pub_Roud Gustave_A-J Bataillard Dialogue avec M Gustave Roud_Joie_1943-10
http://rdfh.ch/0112/9d9iCNzEQ4K3U2Gosob_Cg,pub_Roud Gustave_René Auberjonois vu par C. F. Ramuz_Illustré_1943-11-25
http://rdfh.ch/0112/e3GMuONPSdCvXCW-xluYcQ,pub_Roud Gustave_Différence_Lettres_1943-12
http://rdfh.ch/0112/uB_mCkLaTxCRteZSvx6BsA,pub_Roud Gustave_[Une imagerie au mètre carré…]_Revue_de_l_Édition_1944-03-15
http://rdfh.ch/0112/BQZaW4WUReip3sbWJJJhrw,pub_Roud Gustave_Adieu à une route morte_La_Guilde_du_Livre_1944-04
http://rdfh.ch/0112/qM7VerVET7GhoFEeU7JDWg,pub_Roud Gustave_Mirage d'hiver_La_Guilde_du_Livre_1945-02
http://rdfh.ch/0112/vY4OHhQ2Rk2m4vjmQEaNjQ,pub_Roud Gustave_La forêt d'hiver et ses bourreaux_La_Guilde_du_Livre_1945-02
http://rdfh.ch/0112/GY1aZ3-hR4mRPQsljt6pjQ,pub_Roud Gustave_Petite note sur Rive bleue_La_Guilde_du_Livre_1945-03
http://rdfh.ch/0112/zbVGKuXzQ7inIuqUAjGqcw,pub_Roud Gustave_Verdures de la Nuit_Servir_1945-05-03
http://rdfh.ch/0112/DnoEgmb3Q4SwMvdHw3czfQ,pub_Roud Gustave_Présence du poète_Lettres_1945-06
http://rdfh.ch/0112/aSsj9gyUTKqlXdpxeevdKg,pub_Roud Gustave_Sur les Châteaux en enfance de Catherine Colomb_La_Guilde_du_Livre_1945-08
http://rdfh.ch/0112/ieqBUc1nRI-E1utWUwB06w,pub_Roud Gustave_Le paysan_Économie_1945-09
http://rdfh.ch/0112/bK1NTk-sQxK0AWQNUMAB4A,pub_Roud Gustave_Inutilisable_La_Guilde_du_Livre_1945-12
http://rdfh.ch/0112/Ra_fxhxYTqCBRZeyyWKg7w,pub_Roud Gustave_Bain d'un faucheur_Horizon_1946-02
http://rdfh.ch/0112/vF3GfaW3TxS0i63Qb4PPFg,pub_Roud Gustave_Visite au dragon Ramseyer_La_Guilde_du_Livre_1946-03
http://rdfh.ch/0112/ULkLGe7YRVCeOZYr25sb4A,pub_Roud Gustave_Beau-Site. À Monsieur le Docteur Georges Rossel_Gazette_de_Beau-Site_1946-06
http://rdfh.ch/0112/TnwNLOE4QeWLUdVHl59Pug,pub_Roud Gustave_Page de L été Les Foins_Le_Courrier_de_La_Plata_1946-08-01
http://rdfh.ch/0112/UK7CGSFMTcynDcxMvqm_sA,pub_Roud Gustave_Le Monde réel_Gazette_de_Lausanne_1946-10-19
http://rdfh.ch/0112/9u-OCfSiTGyfY6SjeGfG0Q,pub_Roud Gustave_Cueilleurs de pommes à Monnéaz_La_Guilde_du_Livre_1946-11
http://rdfh.ch/0112/rq6-Ub5vTTKntSP5figmZQ,pub_Roud Gustave_Les courses villageoises_Le_Dragon_romand_1947-04
http://rdfh.ch/0112/cUVKOw95RAqIENg0kG_mYw,pub_Roud Gustave_Adieu_Servir_1947-05-29
http://rdfh.ch/0112/Vqroed9fTz-CAREI3XkaeA,pub_Roud Gustave_Poétique_La_Gazette_littéraire_1947-05-31
http://rdfh.ch/0112/5JkmbZQyQR-_3qO4zJU5qQ,pub_Roud Gustave_Sur Aimé Pache_La_Guilde_du_Livre_1947-11
http://rdfh.ch/0112/CyFqyE7OTgijEYtMnrsrvw,pub_Roud Gustave_Au temps d'Aujourd'hui_Suisse_contemporaine_1947-11
http://rdfh.ch/0112/GwAr8I1oSue3nndMYr9PQg,pub_Roud Gustave_Dragons à Chapelle_Gazette_de_Lausanne_1947-11-08
http://rdfh.ch/0112/ZOTq5IDjS1yddPG9ttq7CQ,"pub_Roud Gustave_D'un cahier d'instants_13/12, Organe de l’Association romande du personnel de la librairie et de l’édition_1947-12"
http://rdfh.ch/0112/vaXeH-b_Qp25iuj__QROVA,pub_Roud Gustave_Rameau de cerisier_Pour_l_Art_1948-06
http://rdfh.ch/0112/ADN_YZscShCmq2XwNJt3RQ,pub_Roud Gustave_L'Ami dans la vallée_La_Guilde_du_Livre_1948-09
http://rdfh.ch/0112/YT0XiDR2R16CZk7E92E-1w,pub_Roud Gustave_Visite ancienne à l'atelier d'Auberjonois_Pour_l_Art_1948-09
http://rdfh.ch/0112/I2lpZGKgSLKSMKDMM3zSIQ,pub_Roud Gustave_Dessins de Seurat_Pour_l_Art_1948-11
http://rdfh.ch/0112/XcWGhUJoRayoi3dasLq2LA,pub_Roud Gustave_Lettre au poète Werner Weber_La_Guilde_du_Livre_1949-05
http://rdfh.ch/0112/0HoE3QD4Sv6Tpz_TZp_M2w,pub_Roud Gustave_L'enclave_Gazette_de_Lausanne_1949-06-04
http://rdfh.ch/0112/2h88dJrTRqqx0Lm71JVI5Q,pub_Roud Gustave_Haut-Jorat_Suisse_contemporaine_1949-07
http://rdfh.ch/0112/RkYr2k_kQqiq13-MN9dhgQ,pub_Roud Gustave_Nicolas Poussin ou le lyrisme pur_Pour_l_Art_1950-01
http://rdfh.ch/0112/lRq1R_MaQlSFH137hpoABA,pub_Roud Gustave_Grand-Saint-Bernard_Perspectives_1950-02
http://rdfh.ch/0112/SyjZ51JuRkGYu1zbgnJCjQ,pub_Roud Gustave_D'une quête_Botteghe_oscure_1950-05
http://rdfh.ch/0112/LkvzJTzGSRS8un_WtE79LQ,pub_Roud Gustave_Haut-Jorat d'été_La_Guilde_du_Livre_1950-08
http://rdfh.ch/0112/OjsFC7eES1SI3sVjPDbBzQ,pub_Roud Gustave_La Fondation C.F. Ramuz_La_Guilde_du_Livre_1950-09
http://rdfh.ch/0112/1v-haJxNTqGdlFI5WVBYLA,pub_Roud Gustave_Feuillets_Rencontre_1950-11
http://rdfh.ch/0112/_0KNZgqCS0Kuw4foZkWs2Q,pub_Roud Gustave_Ouvre les yeux ferme les yeux…_La_Guilde_du_Livre_1950-12
http://rdfh.ch/0112/zkGfv5xvQay7fyvh8MUT-A,pub_Roud Gustave_Rêve_La_Guilde_du_Livre_1951-04
http://rdfh.ch/0112/JG2gHwg3SHikTG-eQjcEGw,pub_Roud Gustave_Petite note sur Les Pieds de l'Ange_La_Guilde_du_Livre_1951-05
http://rdfh.ch/0112/gBpXAPuVQ7GruuEx5uBjYQ,pub_Roud Gustave_Le repos du cavalier_Rencontre_1951-06
http://rdfh.ch/0112/1XgSfeAvRW2hfuA9RTgeWA,pub_Roud Gustave_Le Vagabond ensorcelé_La_Guilde_du_Livre_1951-09
http://rdfh.ch/0112/zQSEVztNS3-1b5iIT9YUWg,pub_Roud Gustave_[Puis-je sans être importun vous demander l'hospitalité] _Revue_de_Suisse_1952-04-30
http://rdfh.ch/0112/l5IILckORoeX2XjRjM4Jbw,pub_Roud Gustave_[Pardonnez-moi si je déçois votre attente]_La_Guilde_du_Livre_1952-08
http://rdfh.ch/0112/Hklr5ZyxTdW4IAfN16PdXg,pub_Roud Gustave_Sur l'Art d'Auberjonois_Perspectives_1952-08
http://rdfh.ch/0112/i6UvcNOeTDW8hV3ncbgs9A,pub_Roud Gustave_Grand Quai_La_Guilde_du_Livre_1952-12
http://rdfh.ch/0112/PU4VNOhDQGumXUyKRayBWA,pub_Roud Gustave_Sur la poésie de Maurice Chappaz_Feuille_centrale_de_Zofingue_1953-01
http://rdfh.ch/0112/-DexANXyTvaLL5Rl7E4IDQ,pub_Roud Gustave_Air de la solitude_Feuille_centrale_de_Zofingue_1953-01
http://rdfh.ch/0112/XRW0JVKnSmqCL_I3vuvlbQ,pub_Roud Gustave_Le Haut-Jorat_Gazette_de_Lausanne_1953-02-19
http://rdfh.ch/0112/1UQj4bMpSgumEDcaeL-ivw,pub_Roud Gustave_Pour peu qu’elle évoque_Feuille_d_Avis_de_Lausanne_1953-03-11
http://rdfh.ch/0112/Ebz4jOQLS7ayYS6MfWgT8A,pub_Roud Gustave_Pour un bouquet des quatre-saisons_La_Guilde_du_Livre_1953-05
http://rdfh.ch/0112/wLQ24X7GTWOB6Ko8Caf0iQ,pub_Roud Gustave_Hommage à Pierre-Louis Matthey pour ses soixante ans_La_Nouvelle_Revue_de_Lausanne_1953-07-17
http://rdfh.ch/0112/vF49YklNRtyHQQZkPkNz1A,pub_Roud Gustave_L'Enclave_Pays_du_Lac_1953-10
http://rdfh.ch/0112/zaYzWLPYR2m6ntU50niNfw,pub_Roud Gustave_Des musiques volées aux musiques choisies_Carreau_1953-12
http://rdfh.ch/0112/oeo3plnrQaGjqTi1I0D9TQ,"pub_Roud Gustave_[André Ramseyer à la charue?], [Olivier?], [Tracteur], [André Ramseyer aux foins], [Enfant sur un tracteur], [Char à foins], [Récolte des foins], [Olivier tressant un panier]_Le_Semeur_Vaudois_1954-02-06"
http://rdfh.ch/0112/h_W-XREjQg-BbEgsA1h0jw,pub_Roud Gustave_Foins _Semeur_vaudois_1954-02-27
http://rdfh.ch/0112/jvo5yW3qRxy6a6aER7oQdA,pub_Roud Gustave_Quelques lettres inédites de C. F. Ramuz_Alambic_1954-03
http://rdfh.ch/0112/I52rPVaaT9KtpxbGp-b5GQ,pub_Roud Gustave_René Auberjonois_Schweizer_Monatsschrift_1954-03
http://rdfh.ch/0112/dXMOUySQR0id1_R3_tUQ4g,pub_Roud Gustave_Le paysan_Semeur_vaudois_1954-03-27
http://rdfh.ch/0112/F-JaF8xyT8GTruuyTPOxpw,pub_Roud Gustave_Souvenir_Zofingia_1954-04
http://rdfh.ch/0112/H_j0BrJGSeiHAawMOm9olg,pub_Roud Gustave_Un Muzot bien gardé _Gazette_de_Lausanne_1954-07-10
http://rdfh.ch/0112/Fv7NC3-yRjWBn_A3oKujRw,pub_Roud Gustave_Ferme d'extrême-automne_Semeur_vaudois_1954-11-20
http://rdfh.ch/0112/twtO6uCAQMG-ooHYljMHfQ,pub_Roud Gustave_Hommage_Pays_du_Lac_1954-12
http://rdfh.ch/0112/SgUHbzKbRhydOB29M47Okw,pub_Roud Gustave_Petite halte à Pailly_Gazette_de_Lausanne_1954-12-18
http://rdfh.ch/0112/mvDQj_FbThGztxfWFiezkg,pub_Roud Gustave_Gérard de Palézieux_Gazette_de_Lausanne_1954-12-24
http://rdfh.ch/0112/PNjtK8yTQSComuxrsfkUfg,"pub_Roud Gustave_À propos des Œuvres complètes de Ramuz, une discussion entre Gustave Roud et Emmanuel Buenzod_Gazette_de_Lausanne_1955-01-08"
http://rdfh.ch/0112/dSts3330QomAmbwciSrsrw,pub_Roud Gustave_8 écrivains suisses répondent à nos questions_Jeunesse_1955-02
http://rdfh.ch/0112/ld9G6gPuT7yGwsnmZpfvhg,pub_Roud Gustave_À propos des œuvres complètes de Ramuz_Gazette_de_Lausanne_1955-03-24
http://rdfh.ch/0112/nShgewTUQki0gEMBt5b08g,pub_Roud Gustave_Sur les poèmes de Georg Trakl_La_Nouvelle_Revue_Française_1955-06
http://rdfh.ch/0112/ZXBOO692QUeso5NhHTF2_w,pub_Roud Gustave_Villages_Revue_des_PTT_1955-06
http://rdfh.ch/0112/YPkRoDWLTR23_8UDPmh7pw,pub_Roud Gustave_Sur les poèmes de Georg Trakl_La_Nouvelle_Revue_Française_1955-06
http://rdfh.ch/0112/QZ_WR0tDSk-38c7y5ad9nA,pub_Roud Gustave_De Carrouge à Grignan. Lettre à Philippe Jaccottet_Gazette_de_Lausanne_1955-06-04
http://rdfh.ch/0112/L0nXXV4oQUCcAL5HSnUNLA,pub_Roud Gustave_Le Paysan_Réforme_1955-06-11
http://rdfh.ch/0112/VGHWPfejS7OXEcpXXhcp6w,pub_Roud Gustave_Feuillets du Journal de Gustave Roud_Journal_de_la_Maison_Charles_Veillon_1955-07
http://rdfh.ch/0112/_VyFCVMTSCeFKaSFG2GwXw,pub_Roud Gustave_La poésie de Pierre-Louis Matthey_Gazette_de_Lausanne_1955-10-22
http://rdfh.ch/0112/k4QXJYDWQDmkU0rM5fb8Vw,pub_Roud Gustave_Pour un Requiem_Pour_l_Art_1955-11
http://rdfh.ch/0112/wE3M4T2bRc-7eejhrC8cnw,pub_Roud Gustave_Itinéraire…_L_Écho_de_la_Broye_1955-12-02
http://rdfh.ch/0112/vDVyi0KLQPKmS8qYXJGbyg,pub_Roud Gustave_L’ancien bruit des fléaux_Journal_et_Feuille_d_Avis_du_Valais_et_de_Sion_1956-04-03
http://rdfh.ch/0112/orpsKdG3S8yAbqIhMBYlZA,"pub_Roud Gustave_Catherine Colomb, romancière vaudoise _Gazette_de_Lausanne_1956-04-28"
http://rdfh.ch/0112/_CmMLn-QRCeTN6yi8KQVRQ,pub_Roud Gustave_Les Cahiers vaudois furent un combat_Gazette_de_Lausanne_1956-05-12
http://rdfh.ch/0112/dWz4_K5BRn6AgEzhdsH8tA,pub_Roud Gustave_[Rien n'est plus intolérable…]_Gazette_de_Lausanne_1956-11-17
http://rdfh.ch/0112/ATbSV3lARRGQz3MpPczZrg,pub_Roud Gustave_Une Sainte-Victoire de Cézanne au Cercle d'Art_Carreau_1957-03
http://rdfh.ch/0112/5XZXSw4iSEuizdIRkGgH8Q,pub_Roud Gustave_La lampe éteinte et la chanson perdue_Gazette_de_Lausanne_1957-04-20
http://rdfh.ch/0112/4XjFArGVQrKequkvN_8g5A,pub_Roud Gustave_Anniversaire_La_Guilde_du_Livre_1957-05
http://rdfh.ch/0112/aLQL46RyRNeJVu1f9FqNvw,pub_Roud Gustave_Le Monde réel_Pour_l_Art_1957-05
http://rdfh.ch/0112/msvsTFwjSdeyDjSKafjQ4Q,pub_Roud Gustave_Étoile_La_Gazette_littéraire_1957-06-15
http://rdfh.ch/0112/hc7ZPFncQDGk5QmRWQgBQQ,pub_Roud Gustave_Je me souviens_Semeur_vaudois_1957-07-20
http://rdfh.ch/0112/GNYPB52yRnG3oeYeKe84Sw,pub_Roud Gustave_Une expérience poétique_La_Guilde_du_Livre_1957-08
http://rdfh.ch/0112/3tF7gdLwRZy29WrtmQjb8w,pub_Roud Gustave_Réponse à Philippe Jaccottet_Pour_l_Art_1957-09
http://rdfh.ch/0112/j4MIk6plSl6_t75dPRK8TA,pub_Roud Gustave_Merci_Le_Courrier_de_la_Broye_et_du_Jorat_1958-01-09
http://rdfh.ch/0112/wNmYbopXRZa4z2D8XQ7EDg,pub_Roud Gustave_Moissons_Semeur_vaudois_1958-08-09
http://rdfh.ch/0112/yq8Y82nDTbee8ijnoWSyAQ,pub_Roud Gustave_Sur Auberjonois_Schweizer_Kunst_1958-09
http://rdfh.ch/0112/HrHo5fsqR_eJP65AckVaNA,pub_Roud Gustave_Un livre sur Gaston Vaudou_Gazette_de_Lausanne_1958-09-27
http://rdfh.ch/0112/XlkRDzCaR_SVj1VZAjuvrg,"pub_Roud Gustave_[Amitié, amour, piété…]_Gazette_de_Lausanne_1959-05-02"
http://rdfh.ch/0112/Zws0MVq6QDq8-CljfeXSlg,pub_Roud Gustave_Aujourd'hui_Gazette_de_Lausanne_1959-10-31
http://rdfh.ch/0112/JZMebVTxTaGJXcihKb3Hpg,pub_Roud Gustave_[Immobile dans le soleil du soir...]_Bulletin_des_anciens_élèves_du_collège_de_Nyon_1959-11
http://rdfh.ch/0112/OtQNFI3JQ0ys1R0I-Cmm2w,pub_Roud Gustave_C. F. Ramuz – Architecte du livre_Librarium_1960-08
http://rdfh.ch/0112/509zgDYCTwS637j8-pqm3w,pub_Roud Gustave_Poésie de Georges Nicole_Gazette_de_Lausanne_1961-06-10
http://rdfh.ch/0112/kNgW-uoqTTOq2M8qDOTQIg,pub_Roud Gustave_Le peintre Steven-Paul Robert_Gazette_de_Lausanne_1961-10-21
http://rdfh.ch/0112/II0LG_PrQqKwsEZR3STndw,pub_Roud Gustave_Salutation_Gazette_de_Lausanne_1962-04-21
http://rdfh.ch/0112/Fn447YZNROWQzBMt71XZVQ,pub_Roud Gustave_La photo quotidienne. Tresseur de Corbeille ET La photo poétique. Pavots_Écolier_romand_1962-06-01
http://rdfh.ch/0112/nmMDVh1SRLqu_sO-DzhfXA,pub_Roud Gustave_Le Vase bleu de Paul Cézanne_Carreau_1962-12
http://rdfh.ch/0112/x72FzHi1TWSD8nlQhJcnCQ,"pub_Roud Gustave_Casimir Reymond, jeune peintre_Gazette_de_Lausanne_1963-05-25"
http://rdfh.ch/0112/zjOplbjlS1qZ7d5OfmTR_A,pub_Roud Gustave_D'un Requiem_Écriture_1964-04
http://rdfh.ch/0112/ngQLNsQ7SnGI4QoMUT_mnQ,"pub_Roud Gustave_traduction de ""Moisonneur endormi"" par Franz Bäschlin _Sonntagspost_1964-05-01"
http://rdfh.ch/0112/SyBVMwgdSA6i8sYuWPV1_Q,pub_Roud Gustave_Gérard de Palézieux_Journal_de_Sierre_et_du_Valais_central_1964-07-01
http://rdfh.ch/0112/G8WZsGntTViYPoshvroy_Q,"pub_Roud Gustave_Présences à Port-des-Prés , Noms , Laboureur au repos _Alliance_culturelle_romande_1964-10"
http://rdfh.ch/0112/VtOjpTO3RiWJfCn2ZLMQdg,pub_Roud Gustave_Rectifications_La_Gazette_littéraire_1964-11-21
http://rdfh.ch/0112/ciT06BTRTuaTCgWvn8Vm9A,pub_Roud Gustave_Bain d un faucheur_Les Cueilleurs de pommes_Le_Thyrse_1965-07
http://rdfh.ch/0112/7ac0OBgmRg-Zdcva-HGfZg,pub_Roud Gustave_Notre monde périssable sauvé par la poésie_Gazette_de_Lausanne_1965-11-20
