pub,pubLabel
http://rdfh.ch/0112/UV4CqCEuSKiS0F0FwqNz0g,pub_Roud Gustave_Trente ans_La_Guilde_du_Livre_1966-03
http://rdfh.ch/0112/TNwZM3qPRnWKst8Kwwi0xQ,pub_Roud Gustave_[Voici revivre ces moments]_La_Guilde_du_Livre_1966-03
http://rdfh.ch/0112/UKVrgT4kSvSCULmOA1-0FA,"pub_Roud Gustave_Dissolution des comités littéraires de la Guilde, une lettre de Gustave Roud_Feuille_d_Avis_de_Lausanne_1967-01-04"
http://rdfh.ch/0112/LjkZYkSVRFWnkQAMWrxpww,pub_Roud Gustave_D'un Requiem_Gazette_de_Lausanne_1967-04-22
http://rdfh.ch/0112/TWTqINMOSrO-z5SmQeAIjA,pub_Roud Gustave_M'expliquer avec les étoiles_La_Gazette_littéraire_1967-04-22
http://rdfh.ch/0112/YoXJT4xnRm2cYCBjboWBAw,pub_Roud Gustave_[Dans l_insigne honneur]_Études_de_Lettres_1967-04
http://rdfh.ch/0112/bDNk6oIGQK6Yh9Ad8qX86A,pub_Roud Gustave_Feuillets_Dialogue_1967-05
http://rdfh.ch/0112/GJrfDSVSQVO_kb2zjIHCWg,pub_Roud Gustave_Voilà vingt ans s'éteignait le grand Ramuz_Construire_1967-05-17
http://rdfh.ch/0112/BTVcm5QqRgqNzoKFa_jJFQ,pub_Roud Gustave_Petit traité de la marche en plaine_Alliance_culturelle_romande_1967-05
http://rdfh.ch/0112/PsgcJmF9QKyHfyU5caOj_Q,pub_Roud Gustave_Requiem: O maison natale_La_Gazette_littéraire_1967-11-25
http://rdfh.ch/0112/iogc5ZAyQ_27RfGCTzISww,pub_Roud Gustave_Requiem : O maison natale_La_Gazette_littéraire_1967-11-25
http://rdfh.ch/0112/Xaw7P0ATRfS0dokrz8DzQQ,pub_Roud Gustave_Image sans emploi_Organe_de_l_Association_romande_du_personnel_de_la_librairie_et_de_l_édition_1968-09
http://rdfh.ch/0112/CMkFgQhoTHq6FsL6E_yqYQ,pub_Roud Gustave_La Désertion_Gazette_de_Lausanne_1968-09-21
http://rdfh.ch/0112/ZnebulLCRZCwysttW6-MYw,pub_Roud Gustave_Petite lettre au Président Weber-Perret_Alliance_culturelle_romande_1968-11
http://rdfh.ch/0112/z7Zp2ltfR8uP-vy17ttQAw,pub_Roud Gustave_Hommage de Gustave Roud_13/12_Organe_de_l_association_romande_du_personnel_de_la_librairie_et_de_l_édition_1968-12
http://rdfh.ch/0112/MUnNu3hKSeiStf9xvur3iA,pub_Roud Gustave_La Conquête d'un monde_Gazette_de_Lausanne_1968-12-07
http://rdfh.ch/0112/l6lA8Vp7RDG-bifyUNJXSA,pub_Roud Gustave_L'Accueil au monde_Bulletin_des_anciens_élèves_du_collège_de_Nyon_1969-09
http://rdfh.ch/0112/xHCUqS_LSOaJ8iZi6K_egg,pub_Roud Gustave_Corbehaut_Gazette_de_Lausanne_1970-02-28
http://rdfh.ch/0112/WZzXE4dxR8yJnFdwmemNcQ,pub_Roud Gustave_Roud à Ramuz_Journal_de_Genève_1970-10-03
http://rdfh.ch/0112/2THnAHpWSvqzy4NmTI6SGw,pub_Roud Gustave_Prélude à la campagne perdue_Gazette_de_Lausanne_1970-10-03
http://rdfh.ch/0112/yH2_5MRWTjiEkFCjfVz5Ww,pub_Roud Gustave_Présence _La_Liberté_1972-04-01
http://rdfh.ch/0112/8TL76k2kSqWdsIbQ9T5Z-A,pub_Roud Gustave_Sur cette route qui mène à un présent perpétuel_Journal_de_Genève_1972-04-15
http://rdfh.ch/0112/-gsZE0yHRCqKCdf6FUy1Yg,pub_Roud Gustave_Campagne perdue_Gazette_de_Lausanne_1972-04-15
http://rdfh.ch/0112/ZE3HI7vhQ3mCEctv3nP0Iw,pub_Roud Gustave_Lettres à et de Pierre-Louis Matthey_Études_de_Lettres_1972-04
http://rdfh.ch/0112/A5NIKfgHR6in4CelNWrsBg,"pub_Roud Gustave_[Ecoute, c'est la pluie, écoute !…]_La_Flamme_1972-07"
http://rdfh.ch/0112/cMIJXNPaSUCIxJQ6Ly8Y6g,pub_Roud Gustave_Félix Vallotton graveur_La_Nouvelle_Revue_de_Lausanne_1972-08-04
http://rdfh.ch/0112/Y7CrpMg5S4OoeBaD2eh9wQ,pub_Roud Gustave_Essai de réponse_Matulu_1972-09
http://rdfh.ch/0112/EHjDGmlpQQSte_yaFXfAKQ,pub_Roud Gustave_D'une Quête_Matulu_1972-09
http://rdfh.ch/0112/Qr7oKLb-Sfmc3vgLnimIdg,pub_Roud Gustave_L'Alchimiste au regard aigu_Gazette_de_Lausanne_1972-10-07
http://rdfh.ch/0112/_9F7ixXhTUCBzwRzhVb7rA,pub_Roud Gustave_[La porte est ouverte]_Études_de_Lettres_1972-10
http://rdfh.ch/0112/CBW35HBjRem8DfWjccWzyw,pub_Roud Gustave_La Fascination des eaux_Gazette_de_Lausanne_1973-11-03
http://rdfh.ch/0112/OBSvHVGISq-EDZfOw6Pfrw,pub_Roud Gustave_Des Cahiers du Sud_Études_de_Lettres_1974-07
http://rdfh.ch/0112/61-KsLihSqmiXgt7lBSkog,pub_Roud Gustave_D'une campagne perdue_Orte_1976-09
http://rdfh.ch/0112/xmLOBuZxT1WjZaO-IV8QuQ,"pub_Roud Gustave_Requiem, une tache couleur de ciel_Orte_1976-1977"
http://rdfh.ch/0112/3zgJqKQ1T2ORq0ybD5cInA,"pub_Roud Gustave_Quelques notes de 1924, Air de la Solitude, Le Repos du Cavalier, Requiem, Campagne perdue, Bourreaux - sainte, Trakl, Métamorphose du malin _Solaire_1977-06"
http://rdfh.ch/0112/uB7XpKARRjK6GjXz2O0FuA,pub_Roud Gustave_Poésie_Samedi_littéraire_1978-12-23
http://rdfh.ch/0112/V5rmQglZRrKbzY8881z8zw,pub_Roud Gustave_Poème. Sanatorium. Pain jeté_Aujourd_hui
http://rdfh.ch/0112/RGRbJFXwRAG0YOGNbI7Sfg,pub_Roud Gustave _Le poète Pierre-Louis Matthey titulaire du Grand Prix C. F. Ramuz_La_Guilde_du_Livre_1955-11
http://rdfh.ch/0112/w77KbuWKQUe8-8au2llnpQ,pub_Roud Gustave _Cendre_Aujourd_hui_1930-07-10
http://rdfh.ch/0112/ddSOsY3ISd-bN8aiH4SCUQ,pub_Roud Gustave _Cendre II_Aujourd_hui_1930-07-24
http://rdfh.ch/0112/Fi8hi51gSuW5QXWTN5e5xw,pub_Roud Gustave _Rhapsodie_Aujourd_hui_1931-01-29
http://rdfh.ch/0112/SkxKzTPGQyKOMDX-JBPTNQ,pub_Roud Gustave_Petites notes_Aujourd_hui_1931-12-03
http://rdfh.ch/0112/E2UaG2QCRt2udz7Cicx0pw,pub_Roud Gustave _Récit ancien_La_Guilde_du_Livre_1940-10
http://rdfh.ch/0112/6XE7ncwWRzWCavHUSjOOew,"pub_Roud Gustave _""Nègres""_Aujourd_hui_1931-02-26"
http://rdfh.ch/0112/0WXurLJtQ3eMwtg5gRrL1g,pub_Roud Gustave _Mémoire du disque_Aujourd_hui_1931-01-29
http://rdfh.ch/0112/rNsybmMLQDSKULr1_VQkbA,pub_Roud Gustave_Triangle_Aujourd_hui_1931-02-26
http://rdfh.ch/0112/nRH2MsEbT4ObJx54yXBc1w,pub_Roud Gustave _Deux lettres de Rimbaud à Verlaine _Aujourd_hui_1931-03-12
http://rdfh.ch/0112/JBeUMVnAQxOtAXIKwImefA,pub_Roud Gustave _Dessins d'enfants _Aujourd_hui_1931-03-26
http://rdfh.ch/0112/NCd2JzoJQt-f6xukYG1w5A,"pub_Roud Gustave _""Peinture moderne"" _Aujourd_hui_1931-04-02"
http://rdfh.ch/0112/ZOyCx7XsT5ukBXXUVRQOzw,"pub_Roud Gustave _Félix Vallotton, sculpteur _Aujourd_hui_1931-04-09"
http://rdfh.ch/0112/4VbZv4klQP6Wy5BFLR_M3g,"pub_Roud Gustave_Renseignement. Félix Vallotton, sculpteur_Aujourd_hui_1931-04-09"
http://rdfh.ch/0112/dEgJqSgMTRKKx9OFWSXzmQ,pub_Roud Gustave _Naissance d'Hallelujah_Aujourd_hui_1931-04-23
http://rdfh.ch/0112/RLEj4h7hR1O0LCLD79cRmg,pub_Roud Gustave_Char d’herbe. Bûcheron du printemps_Aujourd_hui_1931-05-14
http://rdfh.ch/0112/X1iz97CQRRa9ocVJ4rwFaQ,pub_Roud Gustave _L'Art des jardins. Commentateurs de Rimbaud_Aujourd_hui_1931-07-23
http://rdfh.ch/0112/9m04j9ygTayWxJe9QbILXQ,pub_Roud Gustave _Commentateurs de Rimbaud _Aujourd_hui_1931-07-23
http://rdfh.ch/0112/O-pKFn84SsqrfxDnj2udlA,pub_Roud Gustave _Maisons de poupées _Aujourd_hui_1931-12-10
http://rdfh.ch/0112/PYcNI8roTL26Kq4FewtGgg,pub_Roud Gustave et Ramuz C. F._Correspondance 1928-1947_Cahiers_Gustave_Roud_2016
http://rdfh.ch/0112/GD4_7t0AQFeWAfU_lr9gFg,"pub_Roud Gustave, Borgeaud Georges_Correspondance 1936-1974_Cahiers_Gustave_Roud_2008"
http://rdfh.ch/0112/I3516m_MROWLeo6qg7o-_g,"pub_Roud Gustave, Colomb Catherine_Correspondance 1945-1964_Cahiers_Gustave_Roud_1997"
http://rdfh.ch/0112/Y_QWzIvfRKKm751cwqfhbg,"pub_Roud Gustave, Crisinel Edmond-Henri_Correspondance 1928-1947_Cahiers_Gustave_Roud_1997"
http://rdfh.ch/0112/tuCfFsMTQR-DzAwcRgbFiQ,"pub_Roud Gustave, Galland Bertil_Correspondance 1957-1976_Cahiers_Gustave_Roud_2011"
http://rdfh.ch/0112/fiie_PEfQVO3ojSn00fcgQ,"pub_Roud Gustave, Martin Vio_Un hêtre en juillet _Solaire_1979"
http://rdfh.ch/0112/aSTuNlXCRfGa1H9RXbISBw,"pub_Roud Gustave, Matthey Pierre-Louis_Correspondance 1932-1969_Cahiers_Gustave_Roud_1997"
http://rdfh.ch/0112/Z9qeRdeySOilyZ_L9F_Yjg,"pub_Roud Gustave, Mercanton Jacques_Correspondance 1948-1972_Cahiers_Gustave_Roud_2006"
http://rdfh.ch/0112/PPA42Qo4R8mAbKFlirVnmg,"pub_Roud Gustave, Raymond Marcel_Correspondance 1942-1976_Cahiers_Gustave_Roud_2009"
http://rdfh.ch/0112/byqxHHBaS4aH2Cq0Co1KSQ,"pub_Roud Gustave, Robert Steven-Paul_Lettres de jeunesse 1915-1922_Cahiers_Gustave_Roud_1981"
http://rdfh.ch/0112/STZ-kG58Sg6Wy-eCWi7dPQ,"pub_Roud Gustave, Simond Daniel_Pareil à un bel arbre_ADAM_1967"
http://rdfh.ch/0112/mX9iGHDvQCSs5rPYCqmCCQ,"pub_Roud Gustave, Simond Daniel_Pareil à un bel arbre_Treize_étoiles_1967-02"
http://rdfh.ch/0112/TU54d92bRMGhIBfkJDtY4Q,"pub_Roud Gustave, Simond Daniel_Pareil à un bel arbre, Suite_Treize_étoiles_1967-03"
http://rdfh.ch/0112/vxwA1iChSYuRcceAjGE-VQ,"pub_Roud Gustave, Simond Daniel_Pareil à un bel arbre, Suite et fin_Treize_étoiles_1967-04"
http://rdfh.ch/0112/L-SRtSkyTbey8L__7Gt8yA,"pub_s.i.a_Le ""Prix de la Ville de Lausanne"" a été remis hier à Gustave Roud_La_Tribune_de_Lausanne_1967-04-13"
http://rdfh.ch/0112/1OlZwqufRoiz4gFdQNBsfA,pub_s.n.a._Au rendez-vous des 3 poètes_Journal_de_Genève_1967-11-26
http://rdfh.ch/0112/80Gq9KRFRWulOGbb_OjltA,"pub_s.n.a._""Requiem"" de Gustave Roud_L_Éducateur_1968-02-09"
http://rdfh.ch/0112/A5A0bOiWTJOJ-vI53v8OSA,pub_Hildegard von Bingen_Bourreaux - sainte_Suisse_romande_1938-03-15
http://rdfh.ch/0112/7rO4aS8BS0OJn_KCkq0ckw,"pub_Santschi Madeleine_Gustave Roud et la déchiffrage du ""Requiem""_Feuille_d_Avis_de_Lausanne_1969-01-15"
http://rdfh.ch/0112/fGNK6uUrQnSCToHDLjk41w,pub_Simond Daniel_Gustave Roud_La_Revue_du_dimanche_1934-08-12
http://rdfh.ch/0112/UYUpW4rFQhmckljq8aaYVw,"pub_Tâche Pierre-Alain_Gustave Roud: ""Requiem""_Tribune_de_Lausanne_1968-01-14"
http://rdfh.ch/0112/y8LJkCiOTMCr4oBHijU1wQ,pub_Tâche Pierre-Alain_Philippe Jaccottet présente Gustave Roud_Tribune_de_Lausanne_1968-04-14
http://rdfh.ch/0112/sAuk_qpYRWyunt50rFQQVg,pub_Tauxe Henri-Charles_Gustave Roud poète_La_Gazette_littéraire_1967-03-18
http://rdfh.ch/0112/DA4ZkVvFSJqg_-aylnsInw,pub_Tauxe Henri-Charles_Des richesses poétiques existent dans notre pays portées par ceux qui vivent et qui meurent_Gazette_de_Lausanne_1967-04-13
http://rdfh.ch/0112/wv9pTMCwQ3OCIfPPn99TBA,pub_Tauxe Henri-Charles_Gustave Roud et ses amis_Gazette_de_Lausanne_1967-04-15
http://rdfh.ch/0112/KiToUbgwQ3KGc5FZUk4w0g,"pub_Tauxe Henri-Charles_Au Palais de Rumine, ""Gustave Roud et ses amis""_Gazette_de_Lausanne_1967-04-21"
http://rdfh.ch/0112/VRRvJQvAQwOKQQcdZc0urA,pub_Tauxe Henri-Charles_Expositon Gustave Roud_Gazette_de_Lausanne_1967-04-22
http://rdfh.ch/0112/dxc6zGEvR6Wxp7VMi46GnQ,pub_Tauxe Henri-Charles_Les 75 ans de Gustave Roud_Feuille_d_Avis_de_Lausanne_1972-03
http://rdfh.ch/0112/DAIlhljoRUij8qgLyQMg9w,pub_Textes égyptiens_Poésie éternelle_Pour_l_Art_1950-11
http://rdfh.ch/0112/hEryI2VyReGJfTVLNaTQEg,pub_Textes égyptiens_Texte des pyramides_Pour_l_Art_1956-07
http://rdfh.ch/0112/-aELke1eQu693iwrsGMNlQ,pub_Tieck Ludwig_Dernières années de Novalis_Aujourd_hui_1931-04-02
http://rdfh.ch/0112/lo_haE9sTV2aNvMxG3Gqqg,pub_Trakl Georg_Six poèmes_Revue_de_Belles-Lettres_1971
http://rdfh.ch/0112/18smwVxqTcaKHYia5VLFKg,pub_Trakl Georg_Quatre poèmes de Georg Trakl_La_Guilde_du_Livre_1947-03
http://rdfh.ch/0112/H4qyPdQnQ1uQnqXTxBmD6w,pub_Trakl Georg_Georg Trakl_Formes_et_couleurs_1948-01
http://rdfh.ch/0112/ulnC5K1dTxS_IWKT9DZErg,"pub_Trakl Georg_""Hélian (fragment)""_Pour_l_Art_1949-03"
http://rdfh.ch/0112/DpHBau0NRd-in-ERKriIhA,"pub_Trakl Georg_""Transfiguration"", ""À un jeune mort""_Pour_l_Art_1949-11"
http://rdfh.ch/0112/J-4SwlVPSTiDQQInFpbyNw,pub_Trakl Georg_Des musiques volées aux musiques choisies_Carreau_1953-12
http://rdfh.ch/0112/EQrQOYr_QZWI7q3dkwyTQg,pub_Trakl Georg_Georg Trakl présenté et traduit par Gustave Roud_Gazette_de_Lausanne_1964-11-14
http://rdfh.ch/0112/PCgeZYZySoSxk_RIh2H3hQ,"pub_V. Ph._L'actualité de la semaine, Le ""Requiem"" de Gustave Roud_Feuille_d_Avis_de_Lausanne_1967-12-08"
http://rdfh.ch/0112/rocdhcEhT5WAKYQ87N1XQw,pub_Vuilleumier Jean_Trois écrivains au pays des ombres_Tribune_de_Genève_1968-02-14
http://rdfh.ch/0112/mLFzg8sSSDSN_lv2tS1hDg,pub_Weber Werner_Lettre au poète Werner Weber_La_Guilde_du_Livre_1949-05
http://rdfh.ch/0112/mGgVbSqeQrCUp4MNJ3B9EQ,"pub_Le ""Prix de Lausanne"" 1967 attribué à Gustave Roud_Tribune_de_Lausanne_1967-02-07"
http://rdfh.ch/0112/7Xe2yDg9TYKq2yXyUZDZmg,pub_Roud Gustave_Rapport du jury_Fondation C. F. Ramuz_1955
http://rdfh.ch/0112/M2DBvNPrQwamPQeTFmP1Lw,pub_Roud Gustave_Rameau de lierre_Cahiers de poésie_1944
http://rdfh.ch/0112/i0N0oK6DTtq6_l8Hyk-rHw,pub_Roud Gustave_Lussery_24 heures_1972-04-10
http://rdfh.ch/0112/dE5E13WBSkyUYNsVFFnRlA,pub_Landry Charles-François_Lettre ouverte à Gustave Roud pour son ouvrage Requiem_Coopération_1968-03-30
http://rdfh.ch/0112/Kl4RMxNwQQqZeCjNOZSQPg,pub_Martin Vio_Un grand poète : Gustave Roud_Coopération_1967-11-25
http://rdfh.ch/0112/aoRy5jZ6TMSkU6d_pS7GUw,pub_Pittet Raymond_Le Général et le poète_1965-11
http://rdfh.ch/0112/Gmipd0AyS0e8CVZXr48z_A,pub_Simond Daniel_Gustave Roud_Le Radio
http://rdfh.ch/0112/cyKKw4LpQpenSWOlx00l5g,pub_Monnier Jean-Pierre_Présentation de Gustave Roud_Joie_1943
http://rdfh.ch/0112/AJDK_hV6SKm-obIISzcL8A,pub_Humeau Edmond_Axonométrique romand_1932
http://rdfh.ch/0112/vR6lkivuS5q-eA4QKTCV8A, pub_Valéry Paul_Hommage à Marcel Proust_La nouvelle revue française_1923
http://rdfh.ch/0112/yvoBTEz8SSqu_k7CLQcu8Q,pub_Roud Gustave_Une heure de musique_Feuille_d'avis_de_Vevey_1922_02_09
http://rdfh.ch/0112/IuU_PX0LQwCWvrzRqT0WEQ,pub_Roud Gustave_Fresques à Ressudens_Gazette de Lausanne_1925-11-22
http://rdfh.ch/0112/K4XAtFsSSgCY7RctT3xHog,pub_Roud Gustave_Fresques de Masolino à Castiglione Olona_Gazette de Lausanne_1929-09-01
http://rdfh.ch/0112/TIiKIG-0Td6pF67FJ9F8mg,pub_Roud Gustave_Fresques de Masolino à Castiglione Olona_Gazette de Lausanne_1929-09-01
http://rdfh.ch/0112/c-Enq3vOQdm6GxjMDLjfmA,pub_Gide André_Verlaine et Mallarmé_La Vie des lettres_1914
http://rdfh.ch/0112/lIGK2Rv1STWQhyxLSS2-ug,pub_Mallarmé Stéphane_Les Loisirs de la poste_The Chap Book_1894
http://rdfh.ch/0112/moqBt5GaSPCaHhrXHLCpXQ,pub_Roud Gustave_Chansons d’artisan_Aujourd'hui_1930-06-19
http://rdfh.ch/0112/B3L6Tr03Sxm6Q05JGB9CaQ,pub_Roud Gustave_Dessins d’enfants_Aujourd'hui_1931-03-26
http://rdfh.ch/0112/702PNEz5RcKJIOLIuUSpMA,pub_Roud Gustave_Quelques peintres et sculpteurs romands à la Grenette de Lausanne_Journal de Genève_1932-03-15
http://rdfh.ch/0112/J7-m_PpfQR2fG89GW6qaMg,"pub_Roud Gustave_Quoi de plus simple…_Philippe Jaccottet, Trois poèmes aux démons_1945"
http://rdfh.ch/0112/DLPkq_KPQ7SQV6zG-v3fPw,"pub_Roud Gustave_Suzi Pilet, imagière de l’enfance_La Gazette littéraire_1949-02-26"
http://rdfh.ch/0112/ihP7y5gAS8y6SnLzGsndGw,pub_Roud Gustave_Les écrivains romands et Paris_La Gazette littéraire_1949-09-17
http://rdfh.ch/0112/s2Fy82UhSRuFEPmEL1D_uA,"pub_Roud Gustave_Note liminaire_C. F. Ramuz, Le Village brûlé_La Guilde du livre_1951"
http://rdfh.ch/0112/CxZBe9kWSUqZxGQ527HfTg,pub_Roud Gustave_Un héros de notre temps_Guilde du livre_1952-06
http://rdfh.ch/0112/awljZCuUR6y9b_yu13FnHg,pub_Roud Gustave_Que pensez-vous de George Sand ?_La Gazette littéraire_1954-06-19
http://rdfh.ch/0112/ell7AK98T8GBym_yDB8hmQ,pub_Roud Gustave_Le poète Pierre-Louis Matthey titulaire du Grand Prix C. F. Ramuz décerné pour la première fois par la Fondation C. F. Ramuz_Guilde du livre_1955-11
http://rdfh.ch/0112/qehjOt1oSgWRl6cAE1JJ1Q,pub_Roud Gustave_Lisez-vous Édouard Rod ?_La Gazette littéraire_1957-03-16
http://rdfh.ch/0112/lGBHXWU7TqaqisQDV9eMZw,pub_Roud Gustave_Le poète Pierre-Louis Matthey titulaire du Grand Prix C. F. Ramuz_Guilde du livre_1955-11
http://rdfh.ch/0112/LMr93H4HSymJr_ChoTBsNw,pub_Roud Gustave_Lisez-vous Édouard Rod ?_La Gazette littéraire_1957-03-16
http://rdfh.ch/0112/BldW7MQ9S6yqiwanQ-LF0g,pub_Roud Gustave_Ramuz et son pays natal_Fondation C. F. Ramuz_1957
http://rdfh.ch/0112/BcPC8gKhTzuBws7tIoavwQ,pub_Roud Gustave_Lettres de Ramuz_La Gazette littéraire_1957-05-25
http://rdfh.ch/0112/Ds1yl7INRA6UFsCMTMEraQ,pub_Roud Gustave_Au moment de prendre la parole_Le Courrier de la Broye et du Jorat_1958-01-09
http://rdfh.ch/0112/sCLxbbsCSuOyMZpt97lR8w,pub_Roud Gustave_L’accueil de Crêt-Bérard_Gazette de Lausanne_1959-12-12
http://rdfh.ch/0112/HlKYTR8GSsySE08ESTepng,pub_Roud Gustave_Préface_René Auberjonois 1872-1957_1972-10
http://rdfh.ch/0112/43fL6hOXRVug_Vb7nq8QaA,pub_Roud Gustave_Automne_Journal et feuille d'avis du Valais_1960
http://rdfh.ch/0112/6LcWHspTThisCj6VJwGF8Q,pub_roud gustave_Fragments_Le journal des poètes_1956
http://rdfh.ch/0112/5bF-Lv2ZQ7--VPCfOi2YMw,pub_roud gustave_Cube de corps et de fumée_1922ou23_Vevey
http://rdfh.ch/0112/4wp8T6oUSFqwj09o88eQTg,pub_roud gustave_Comme on ajoute_Gazette de Lausanne_1958
http://rdfh.ch/0112/bjmgipgDScyPEkmSVIUtkg,pub_roud gustave_Comme on ajoute_Cooperation_1962
http://rdfh.ch/0112/HTpmoiq1TXSRrgjdRB3U0A,pub_roud gustave_Fernand contre le ciel_1958
http://rdfh.ch/0112/3ynOk9BYRwG8ObKPKMmffQ,"publ_Roud Gustave_Car, hélas ! la passion aveugle…_11-1947"
http://rdfh.ch/0112/901y4_l3T2SMGNJk_W-xNw,pub_Roud Gustave_Allocution de M. Gustave Roud_Études de lettres_04-1967
http://rdfh.ch/0112/JCbxQLGBR3WGfDV_hBGzIw,pub_roud Gustave_À Monsieur le Docteur Georges Rossel_Gazette de Beau-Site_1930-12
http://rdfh.ch/0112/cWcFC01dR1SaMoPNfEWqIA,"publ_Roud Gustave_Le deuxième concours cantonal de patrouilles à Chapelle, 12 octobre 1947"
http://rdfh.ch/0112/sMBYQmL-Q7Gto_NbcTLBnA,pub_Geiser Bernhard_Picasso illustrateur_La Guilde du Livre_1955-04-01
http://rdfh.ch/0112/BDde9QvfSj2ycFTytx-zQQ,publ_Roud Gustave_Villages du Nord vaudois_Journal d’Yverdon_1955-06-22
http://rdfh.ch/0112/4P-QfVsrR9CvQpFpu3ePng,pub_Roud Gustave_L’ancien chant des fléaux à la campagne_La Nouvelle Revue de Lausanne_1956-04-06
http://rdfh.ch/0112/oJ9B8bGdSoKNQ1dNe34SPQ,pub_Roud Gustave_L’ancien chant des fléaux_Feuille d’avis des Montagnes_1956_04_24
http://rdfh.ch/0112/bKkQ4wTUQKGMQCbf_BF2Ww,pub_Roud Gustave_L’ancien bruit des fléaux_Feuille d’avis de Vevey et des cercles de La Tour-de-Peilz et de Corsier_1956-04-24
http://rdfh.ch/0112/_YZTomx2ThGHDAiL03nqcg,pub_Roud Gustave_L’ancien bruit des fléaux_L’Écho de la Broye_1956-05-08
http://rdfh.ch/0112/eyCjeO1hQ4CubO2Kd5FhPA,pub_Roud Gustave_L’ancien bruit des fléaux_Journal d’Yverdon_1956-08-04
http://rdfh.ch/0112/RIqBky4wStOtU_C9JlcUVA,"pub_Hölderlin Friedrich_Grèce, Âges de la vie_Lettres françaises_1967-05"
http://rdfh.ch/0112/iRqvd0ZDTGCD7Zr6o3oqGQ,"aut_Brentano Clemens, Hölderlin Friedrich_Le romantisme allemand_Cahiers du Sud_1937-05"
http://rdfh.ch/0112/_mZk0FVKSKWyR_ZsdfCz9w,"pub_Nietzsche Friedrich, Rilke Rainer Maria, Goethe Johann Wolfgang_Venise, album d’artistes_Mermod_1945"
http://rdfh.ch/0112/lHuZJWC9RNunfaWwLYteYQ,"pub_Lang Siegfried_Cloche tardive, Hymne_Rencontre_1951-06"
http://rdfh.ch/0112/T6Hstn-yTvaKyn91ibP_dA,"pub_Rilke Rainer Maria_Sept poèmes inédits traduits par Gustave Roud (V et VI) et Walter Weideli (I à IV, et VII)_Journal de Genève"
http://rdfh.ch/0112/Lqzf6zILQbq1uhmS8g29YQ,pub_Fischer Hans_L’Anniversaire_1947
http://rdfh.ch/0112/MFB3aM4cQlKWMhMtzFLoiA,pub_Grimm_Les Musiciens de la ville de Brême_1948
http://rdfh.ch/0112/KiI_sJeoSdy-T8S9KNx1OQ,pub_Kasser Hedwige_Une histoire de chouettes_1949
http://rdfh.ch/0112/bXN0xqiDQ0mqXqqliltAVg,pub_Fischer Hans_Ra ta plan_1951
http://rdfh.ch/0112/3dm83vU4Sb6PTZVeY-FK8w,pub_Naef Hans_Rome vue par Ingres_1960
http://rdfh.ch/0112/5Uktaxd7RBeIo47qnp6J-A,pub_Calendrier J. R. Geigy_1959
http://rdfh.ch/0112/q9lDWJsHS1Gul7fVve-3HA,pub_Calendrier J. R. Geigy_1961
http://rdfh.ch/0112/DFwvP229RoKcb8FkDw6rTw,pub_Calendrier J. R. Geigy_1962
http://rdfh.ch/0112/GNo5_IG_QuWnbmrkRIrq4g,pub_Calendrier J. R. Geigy_1969
http://rdfh.ch/0112/uzhamq5tQHyorNpkTG1QTA,pub_Calendrier J. R. Geigy_1970
http://rdfh.ch/0112/DLyu6iKUToiNcEz2C3ddaw,pub_Pinacothèque Villa Favorita. Fondation du Château de Rohoncz_1953
